id,city_name,city_state
27206,Nathalie,VA
27207,Quemado,TX
27208,Monmouth,CA
27209,Casa,AR
27210,Bradgate,IA
27211,Cedar,MI
27212,Brandt,SD
27213,Unionville,IA
27214,Meriden,IA
27215,Tustin,WI
27216,Winslow,NE
27217,Hickory Valley,TN
27218,Austwell,TX
27219,Elderon,WI
27220,Lynxville,WI
27221,Hendersonville,PA
27222,Narka,KS
27223,Baldwin,IA
27224,Hyattville,WY
27225,Effie,MN
27226,Allenville,IL
27227,Weldon,IA
27228,Porter,WA
27229,Lake Valley,NM
27230,Warm Springs,AR
27231,Portland,CO
27232,Mazie,OK
27233,Gabbs,NV
27234,Saddle Ridge,CO
27235,Sawyer,KS
27236,Old Shawneetown,IL
27237,Bessemer Bend,WY
27238,Chalkyitsik,AK
27239,Craig,MO
27240,Roscoe,MO
27241,Hoodsport,WA
27242,McKinney,KY
27243,Butterfield,TX
27244,Yoder,WY
27245,Earlton,KS
27246,Brook Park,MN
27247,Elizabeth,IN
27248,Adams,ND
27249,Dutch Flat,CA
27250,San Cristobal,NM
27251,Waukeenah,FL
27252,Pascola,MO
27253,New Morgan,PA
27254,Centropolis,KS
27255,La Coma Heights,TX
27256,Washington,AR
27257,Still Pond,MD
27258,Blanford,IN
27259,Carson Valley,PA
27260,Lesterville,SD
27261,Avoca,MN
27262,Naukati Bay,AK
27263,Sweetwater,OK
27264,Harman,WV
27265,McBride,OK
27266,Everglades,FL
27267,Loretto,NE
27268,Clintondale,PA
27269,Smithtown,NC
27270,Commerce,MO
27271,Kickapoo Site 5,KS
27272,Fruitdale,SD
27273,Catharine,KS
27274,Greenview,CA
27275,McDonald,NC
27276,Viola,TN
27277,Nemaha,IA
27278,Utica,PA
27279,Panola,AL
27280,Golva,ND
27281,Klingerstown,PA
27282,Seward,KS
27283,Venetie,AK
27284,Garber,IA
27285,Lilly,GA
27286,Steptoe,WA
27287,Rhodell,WV
27288,Hatch,UT
27289,Powhatan,LA
27290,Golden Gate,IL
27291,Moskowite Corner,CA
27292,Bennett Springs,MO
27293,Hansell,IA
27294,Trommald,MN
27295,Clayville,RI
27296,Golden View Colony,SD
27297,McDermitt,NV
27298,Pattison,MS
27299,Los Cerrillos,NM
27300,South Amana,IA
27301,Kokhanok,AK
27302,Plevna,KS
27303,Needmore,PA
27304,Dames Quarter,MD
27305,Minneiska,MN
27306,Lindrith,NM
27307,Eggleston,VA
27308,Worton,MD
27309,Greycliff,MT
27310,Powell,TX
27311,Independence,UT
27312,Magnolia Beach,TX
27313,Ouzinkie,AK
27314,Chinese Camp,CA
27315,Acme,WA
27316,Penermon,MO
27317,Shade Gap,PA
27318,Wopsononock,PA
27319,Tingley,IA
27320,Davis,SD
27321,Love Valley,NC
27322,Moyers,OK
27323,Beverly,IL
27324,Deaver,WY
27325,Falls Mills,VA
27326,Scotts,MI
27327,Edesville,MD
27328,North Buena Vista,IA
27329,Hanna,OK
27330,Nessen City,MI
27331,Dexter,KY
27332,Kimmswick,MO
27333,Beaver,AR
27334,Oilton,TX
27335,Reightown,PA
27336,Ellisville,IL
27337,South Bend,NE
27338,Jennings,MD
27339,Copper Hill,AZ
27340,Valley,WA
27341,Smeltertown,CO
27342,Tuckers Crossroads,TN
27343,Eagle,AK
27344,Willey,IA
27345,Eddyville,NE
27346,Rexford,MT
27347,Fort Ransom,ND
27348,Wilton Center,IL
27349,Success,AR
27350,Appleton,AR
27351,Jansen,NE
27352,Cumminsville,NY
27353,Fargo,AR
27354,Ithaca,OH
27355,Fulton,SD
27356,Maeystown,IL
27357,Green Sea,SC
27358,Orviston,PA
27359,Iron Junction,MN
27360,Bear Creek,CA
27361,Cascadia,OR
27362,Mitchell,IA
27363,Holladay,TN
27364,Chestnut,IL
27365,Tanacross,AK
27366,Picuris Pueblo,NM
27367,Dixie,WV
27368,Stanley,IA
27369,Rhineland,MO
27370,False Pass,AK
27371,Sprague,NE
27372,Brookston,MN
27373,Bloomingdale,OH
27374,New Elm Spring Colony,SD
27375,Shepardsville,IN
27376,Glenfield,ND
27377,Liverpool,IL
27378,Sun Valley,AZ
27379,Girdletree,MD
27380,St. Paul,AR
27381,Morrison,IA
27382,Lee Vining,CA
27383,Faunsdale,AL
27384,Broadview,NM
27385,Bloomington,NE
27386,Wright,KS
27387,Pleasant Valley Colony,SD
27388,Caballo,NM
27389,Cache,UT
27390,Jolmaville,WI
27391,Sombrillo,NM
27392,Raglesville,IN
27393,Taft,LA
27394,Hague,ND
27395,Rose Farm,OH
27396,Lamont,WA
27397,Ethelsville,AL
27398,Medora,ND
27399,Luzerne,IA
27400,Peck,KS
27401,Hope,AK
27402,Lake Santeetlah,NC
27403,Dodge,ND
27404,Puzzletown,PA
27405,Raymond,KS
27406,Thurston,NE
27407,Sperry,IA
27408,Ashton,SD
27409,Dutch Neck,NJ
27410,West,MS
27411,Parker,WA
27412,Worthington,WV
27413,Lynndyl,UT
27414,Katherine,AZ
27415,Skykomish,WA
27416,Alberta,MN
27417,Naomi,PA
27418,White Mesa,UT
27419,Hoffman,OK
27420,Ohiowa,NE
27421,Manderson,WY
27422,New Miami Colony,MT
27423,Pella,WI
27424,St. Helena,NE
27425,Nikolai,AK
27426,Hickory Hill,KY
27427,Bunker Hill,KS
27428,Lankin,ND
27429,Put-in-Bay,OH
27430,Pearl,IL
27431,Willow City,ND
27432,Media,IL
27433,Corona,NM
27434,Arthur,NE
27435,Baileyville,KS
27436,Rutherford,CA
27437,Ebro,MN
27438,Hutchinson,NJ
27439,Thompson Springs,UT
27440,Kingvale,CA
27441,Johnson Prairie,OK
27442,Upper Red Hook,NY
27443,Adamsburg,PA
27444,Monterey,KY
27445,Cold Bay,AK
27446,Hattieville,AR
27447,Glen Echo Park,MO
27448,Summit,OK
27449,Bern,KS
27450,Pax,WV
27451,Taft,OK
27452,Lawtonka Acres,OK
27453,Pine Level,FL
27454,El Castillo,TX
27455,Olive,OK
27456,La Rose,IL
27457,Chillicothe,IA
27458,Altoona,FL
27459,Westboro,MO
27460,Milford,CA
27461,Birney,MT
27462,Du Bois,NE
27463,North San Juan,CA
27464,Furnace Creek,CA
27465,Lake Ellsworth Addition,OK
27466,Ponca,AR
27467,Rock Creek Park,CO
27468,Othello,NJ
27469,Woodlawn Heights,IN
27470,Hope,NM
27471,Elk Creek,NE
27472,Cordova,NE
27473,Lane,IL
27474,Rulo,NE
27475,Sharon,ND
27476,Tatum,SC
27477,Odessa,MN
27478,Browndell,TX
27479,Allenville,MO
27480,Osage,OK
27481,Paradise Hill,OK
27482,Franklin,AZ
27483,West Millgrove,OH
27484,Floris,IA
27485,Lublin,WI
27486,Pontiac,MO
27487,Fowler,IL
27488,Burna,KY
27489,Mansfield,SD
27490,Eagles Mere,PA
27491,Winterville,MS
27492,Ryder,ND
27493,Wintersburg,AZ
27494,Silver Gate,MT
27495,Phillips,OK
27496,Big Creek,WV
27497,Rosine,KY
27498,Valle,AZ
27499,C-Road,CA
27500,Richards,MO
27501,Water Valley,KY
27502,Lone Rock,IA
27503,Elwin,IL
27504,Miltonsburg,OH
27505,Rush Hill,MO
27506,Wawona,CA
27507,Armstrong,OK
27508,New Bavaria,OH
27509,Cusseta,AL
27510,Longview,IL
27511,Milan,KS
27512,Graysville,OH
27513,Pomaria,SC
27514,Tucker,AR
27515,Purdin,MO
27516,Oketo,KS
27517,Galloway,WV
27518,Reeder,ND
27519,Sedan,MT
27520,Dunbar,VA
27521,Filley,NE
27522,Norwich,OH
27523,Talking Rock,GA
27524,Herron Island,WA
27525,Perley,MN
27526,Gravity,IA
27527,Butters,NC
27528,Kicking Horse,MT
27529,Rainsville,IN
27530,Angostura,SD
27531,Bergoo,WV
27532,Mapletown,PA
27533,Century,WV
27534,Brush Creek,OK
27535,Higden,AR
27536,Coronaca,SC
27537,Addington,OK
27538,Mineral,WA
27539,Rome,IA
27540,Hankins,NY
27541,Gu Oidak,AZ
27542,Fraser,IA
27543,Winchester,AR
27544,Duncan,IA
27545,Ferguson,IA
27546,Atlanta,NE
27547,Newhalen,AK
27548,Antelope,OR
27549,Allport,AR
27550,Sharpsburg,IA
27551,Kilgore,NE
27552,Rock House,AZ
27553,Bethel,MO
27554,Streeter,ND
27555,Cloverdale,OR
27556,Manassas,GA
27557,Crystal Mountain,MI
27558,Hillsdale,OK
27559,La Rosita,TX
27560,Elk City,ID
27561,Whiting,WY
27562,Stone City,IA
27563,Peoria,OK
27564,Liebenthal,KS
27565,Holters Crossing,PA
27566,Rew,PA
27567,Rozel,KS
27568,Whittlesey,WI
27569,Hutton,MD
27570,Knife River,MN
27571,Lake Lindsey,FL
27572,Melstone,MT
27573,Long Island,KS
27574,Stockholm,SD
27575,Bragg City,MO
27576,Smithfield,NE
27577,Ericson,NE
27578,Goodridge,MN
27579,Blountsville,IN
27580,Ricketts,IA
27581,Lucas,IA
27582,Gracey,KY
27583,Primrose,AK
27584,Bruceton Mills,WV
27585,Regan,ND
27586,Sanford,TX
27587,Montezuma,OH
27588,Naubinway,MI
27589,Salem,NE
27590,Montier,MO
27591,Deer Creek,IN
27592,Blodgett Landing,NH
27593,McLean,NE
27594,Baker,OK
27595,Wanda,MN
27596,Choptank,MD
27597,Pine Lake,AZ
27598,Franks Field,WI
27599,Celeryville,OH
27600,Saverton,MO
27601,Gibson Flats,MT
27602,Ragsdale,IN
27603,Lakeview North,WY
27604,Shannon City,IA
27605,Cokedale,CO
27606,Goodrich,ND
27607,Gilliam,LA
27608,Culver,KS
27609,Sour John,OK
27610,Tracy,MT
27611,Mercer,ND
27612,Estelline,TX
27613,Sykeston,ND
27614,Tyaskin,MD
27615,Maramec,OK
27616,Nelson Lagoon,AK
27617,Blacktail,ND
27618,Colon,NE
27619,Sula,MT
27620,Dimock,SD
27621,Morse Bluff,NE
27622,Spencer,SD
27623,Tarrytown,GA
27624,Nemaha,NE
27625,Glen Lyn,VA
27626,Helmville,MT
27627,Aullville,MO
27628,Coolidge,KS
27629,Chelan Falls,WA
27630,Fort Bridger,WY
27631,Oxly,MO
27632,Cullison,KS
27633,Struble,IA
27634,Friendly,WV
27635,Yankee Lake,OH
27636,Promise City,IA
27637,Sims,IN
27638,Brayton,IA
27639,Wilburn,AR
27640,Millston,WI
27641,Plover,IA
27642,Casas Adobes,NM
27643,Long Barn,CA
27644,Marysville,MT
27645,Loma,MT
27646,Kansas,AL
27647,Cow Creek,SD
27648,Woodford,WI
27649,Zwingle,IA
27650,Alvo,NE
27651,McKinley,MN
27652,Monument,PA
27653,Fremont,UT
27654,Spring Hill,MN
27655,Sunburg,MN
27656,Blenheim,SC
27657,Loma Linda West,TX
27658,Zion,SC
27659,Farwell,NE
27660,Atlanta,KS
27661,Carpenter,IA
27662,Cyr,MT
27663,Kipp,KS
27664,Dora,NM
27665,Silver City,NV
27666,St. Louis,OK
27667,Driscoll,ND
27668,Weeksville,MT
27669,Lowell,IA
27670,New Amsterdam,IN
27671,Nibbe,MT
27672,Taylor,WY
27673,Leon,OK
27674,Palmyra,VA
27675,Free Soil,MI
27676,Oasis,NM
27677,Schooner Bay,VA
27678,Garvin,MN
27679,Swedesburg,IA
27680,Marvel,CO
27681,Bethesda,AR
27682,Raymer,CO
27683,St. George,AK
27684,Dunbar,WI
27685,Loving,TX
27686,Niles,KS
27687,Blandville,KY
27688,Silerton,TN
27689,O'Brien,TX
27690,Adeline,IL
27691,Crystal,ND
27692,Guinda,CA
27693,Wright,MN
27694,Makoti,ND
27695,Hazel Run,MN
27696,Ahmeek,MI
27697,Heartwell,NE
27698,Turner,MT
27699,Agar,SD
27700,Whale Pass,AK
27701,Foundryville,PA
27702,Pinhook Corner,OK
27703,Scottville,IL
27704,Old Ripley,IL
27705,Willard,KS
27706,Lake Annette,MO
27707,Spaulding,OK
27708,Datto,AR
27709,Stone Lake,WI
27710,Crane,OR
27711,Oyens,IA
27712,Zarephath,NJ
27713,Rutland,ND
27714,Bergland,MI
27715,Edgerton,WY
27716,Pelkie,MI
27717,Golden Acres,NM
27718,Como,NC
27719,Robeline,LA
27720,Macdoel,CA
27721,Forest Hill Village,MT
27722,Jacksonville,MO
27723,Winstonville,MS
27724,Ledyard,IA
27725,Hunter,MO
27726,Ranger,GA
27727,Country Life Acres,MO
27728,Stewart,MS
27729,Carbon Hill,OH
27730,Felt,OK
27731,Weldon,AR
27732,Peoria,OR
27733,Oral,SD
27734,Wet Camp Village,AZ
27735,Park,KS
27736,Warwick,ND
27737,Chuathbaluk,AK
27738,Sailor Springs,IL
27739,Hannaford,ND
27740,Osco,IL
27741,Valmont,CO
27742,Pontoosuc,IL
27743,Drummond,WI
27744,Dexter City,OH
27745,Catlett,VA
27746,Colburn,IN
27747,Argonne,WI
27748,Beaver,AK
27749,East Verde Estates,AZ
27750,Popejoy,IA
27751,Sundown,MO
27752,Buckhorn,KY
27753,Coburn,PA
27754,Eagle Creek Colony,MT
27755,Anvik,AK
27756,Clitherall,MN
27757,Arrowhead Lake,NJ
27758,Mount Moriah,MO
27759,Tonyville,CA
27760,Volant,PA
27761,Rives,MO
27762,Ivan,AR
27763,La Cueva,NM
27764,Antimony,UT
27765,Alleghany,CA
27766,West Union,MN
27767,Crystal Rock,OH
27768,Kennedy Meadows,CA
27769,Vining,KS
27770,Daniel,WY
27771,Fenwick,WV
27772,Blawenburg,NJ
27773,Dotyville,OK
27774,Russellville,IL
27775,Mosby,MO
27776,Cogswell,ND
27777,Neville,OH
27778,Tamarack,MN
27779,Brady,MT
27780,Ute Park,NM
27781,Smithville,AR
27782,Alicia,AR
27783,Omaha,AR
27784,Kasaan,AK
27785,Bruno,NE
27786,Brooklyn Heights,MO
27787,Teterboro,NJ
27788,Bejou,MN
27789,Willowbrook,KS
27790,Brock,NE
27791,Downieville,CA
27792,Axis,AL
27793,Hungerford,TX
27794,Winterhaven,CA
27795,Alexandria,NE
27796,Bow Valley,NE
27797,Clappertown,PA
27798,Big Stone Colony,MT
27799,Nara Visa,NM
27800,Pulaski,OH
27801,Twin Lakes,CA
27802,Hudson,KS
27803,Baldwin Park,MO
27804,California,KY
27805,Pisek,ND
27806,Red Banks,MS
27807,Ringgold,MD
27808,Brownington,MO
27809,Alleene,AR
27810,Jamestown,SC
27811,Comstock,NE
27812,Belvidere,TN
27813,Luray,SC
27814,Lowgap,NC
27815,Sarahsville,OH
27816,Belmore,OH
27817,Pyatt,AR
27818,Cherokee,CA
27819,Formoso,KS
27820,Mineola,IA
27821,Rowena,SD
27822,Moccasin,AZ
27823,Bryce,AZ
27824,Lakeside Village,OK
27825,Mehan,OK
27826,Prathersville,MO
27827,Tippecanoe,OH
27828,Olowalu,HI
27829,Seconsett Island,MA
27830,Whitewater,MO
27831,Prospect,TN
27832,Springerton,IL
27833,Odessa,NE
27834,Peaceful Village,MO
27835,Mount Auburn,IN
27836,Stockholm,WI
27837,Colona,CO
27838,Marseilles,OH
27839,Lone Oak,GA
27840,Rocky Mound,TX
27841,Dixon,NE
27842,Hamilton,IA
27843,Edmond,KS
27844,Alderpoint,CA
27845,Falcon Mesa,TX
27846,Kingston,NV
27847,Bloomingville,OH
27848,Fidelis,FL
27849,Fort Klamath,OR
27850,Olean,MO
27851,Carter,MT
27852,Las Lomitas,TX
27853,Weston,IA
27854,Johannesburg,CA
27855,Box Canyon,TX
27856,Floyd,NM
27857,Jacksonburg,WV
27858,Oxbow,NY
27859,Caddo Gap,AR
27860,Cuartelez,NM
27861,Graham,AL
27862,Erin Springs,OK
27863,Kenilworth,UT
27864,Buchanan,TN
27865,Clifton Hill,MO
27866,Dante,SD
27867,Romeville,LA
27868,Crescent Mills,CA
27869,Gold Mountain,CA
27870,Clontarf,MN
27871,Bogota,TN
27872,Calzada,PR
27873,Byron,NE
27874,West Line,MO
27875,Homewood,PA
27876,Bandana,KY
27877,Emington,IL
27878,Mound City,SD
27879,Garrison,MT
27880,Quamba,MN
27881,Cornucopia,WI
27882,San Pedro,NM
27883,Odin,KS
27884,Townsend,WI
27885,Ralston,IA
27886,Utica,KS
27887,McClave,CO
27888,Hannasville,PA
27889,Viola,ID
27890,Providence,AL
27891,Burchard,NE
27892,New Middletown,IN
27893,Tecolote,NM
27894,Mobeetie,TX
27895,Malcolm,AL
27896,Peak,SC
27897,Lake Tomahawk,WI
27898,Sunland Estates,WA
27899,Norcross,MN
27900,Mertens,TX
27901,Blackburn,OK
27902,Sylvarena,MS
27903,Ratamosa,TX
27904,Why,AZ
27905,Daisy,AR
27906,Argenta,MT
27907,Blakeslee,OH
27908,Kickapoo Site 1,KS
27909,Istachatta,FL
27910,Pence,WI
27911,Glen Allen,MO
27912,Harmon,IL
27913,Mackey,IN
27914,McIntire,IA
27915,Macksburg,IA
27916,Gum Springs,AR
27917,Houghton,IA
27918,Whiteside,MO
27919,Glasgow,PA
27920,Canaan,IN
27921,Alpine,AR
27922,Toyah,TX
27923,Earl,OK
27924,Genola,MN
27925,Eastabuchie,MS
27926,Uncertain,TX
27927,Barronett,WI
27928,Jones Mills,AR
27929,Cylinder,IA
27930,Trona,CA
27931,Maiden Rock,WI
27932,Panola,OK
27933,Twin Lakes,WA
27934,Maxbass,ND
27935,Verona,ND
27936,Agenda,KS
27937,Pawleys Island,SC
27938,Pena,TX
27939,Goodwin,SD
27940,Pleasant Plain,IA
27941,High Bridge,KY
27942,Driftwood,TX
27943,Bug Tussle,OK
27944,Bartow,WV
27945,Putnam,TX
27946,Nimrod,MN
27947,Florence,IN
27948,Derby,IA
27949,Squaw Lake,MN
27950,Gove City,KS
27951,Bairdstown,OH
27952,Radar Base,TX
27953,West Middletown,PA
27954,Bowring,OK
27955,Fairview,SD
27956,Milfay,OK
27957,Dolliver,IA
27958,Taylors Island,MD
27959,Tumacacori-Carmen,AZ
27960,Windom,KS
27961,St. Clement,MO
27962,Lago,TX
27963,Orchard,IA
27964,Shell,WY
27965,Hat Creek,CA
27966,Adamsville,PA
27967,Eagle Lake,IL
27968,Frisbee,MO
27969,Wolf Summit,WV
27970,Fellows,CA
27971,Grand View,WI
27972,Pilot Point,AK
27973,Dellrose,TN
27974,Eagle,MI
27975,New Pine Creek,OR
27976,Nogal,NM
27977,Slana,AK
27978,Northwest Stanwood,WA
27979,East Burke,VT
27980,Elk Falls,KS
27981,Blue Springs,AL
27982,Epping,ND
27983,West York,IL
27984,Cowlington,OK
27985,Tuskahoma,OK
27986,Arispe,IA
27987,Pawnee,TX
27988,Outlook,MT
27989,Toronto,IA
27990,Palo Verde,CA
27991,Woodloch,TX
27992,Black Hawk,CO
27993,Kildare,OK
27994,H. Cuellar Estates,TX
27995,Wiota,IA
27996,McCaskill,AR
27997,Herbster,WI
27998,Benedict,KS
27999,Ulmer,SC
28000,New Trier,MN
28001,Lebanon,SD
28002,Lawrence Creek,OK
28003,Wentworth,MO
28004,Bache,OK
28005,Belleair Shore,FL
28006,Schuyler Lake,NY
28007,Marietta,TX
28008,Bivalve,MD
28009,Melvina,WI
28010,Bald Eagle,PA
28011,Douglas,ND
28012,Chelsea,WI
28013,Fluvanna,TX
28014,Horace,KS
28015,Gunn City,MO
28016,Home,KS
28017,Kimbolton,OH
28018,Plum Branch,SC
28019,Drasco,AR
28020,Germantown,KY
28021,Needham,AL
28022,Henry,NE
28023,Bishop Hill,IL
28024,Jeisyville,IL
28025,Pine Grove,WA
28026,Kendrick,OK
28027,Marcelline,IL
28028,Catarina,TX
28029,Mentor,KS
28030,Tallapoosa,MO
28031,White Earth,ND
28032,Lucien,OK
28033,Georgetown,AR
28034,Riverton,NE
28035,Bear Valley,CA
28036,Yale,IL
28037,Bentley,OK
28038,Realitos,TX
28039,Tobias,NE
28040,Cooke City,MT
28041,Government Camp,OR
28042,Maxville,MT
28043,Goodsprings,NV
28044,Oto,IA
28045,Kohls Ranch,AZ
28046,Amanda Park,WA
28047,Arrow Point,MO
28048,Brandon,MT
28049,Cale,AR
28050,Chester,AR
28051,Baring,MO
28052,Mutual,OH
28053,Moffat,CO
28054,Manor,GA
28055,Hidalgo,IL
28056,Lasana,TX
28057,Covel,WV
28058,Live Oak,SC
28059,Hazel Green,KY
28060,Bock,MN
28061,Starkville,CO
28062,Oak Ridge,LA
28063,Shellytown,PA
28064,National,MD
28065,Black Springs,AR
28066,Cougar,WA
28067,Tennessee,IL
28068,Vance,SC
28069,New Pine Creek,CA
28070,Lowell Point,AK
28071,Evergreen,MO
28072,Hamlin,KS
28073,Mooresville,AL
28074,Moundville,MO
28075,Old Appleton,MO
28076,Websters Crossing,NY
28077,Pine Grove,OR
28078,Lamy,NM
28079,Simpson,KS
28080,Babcock,WI
28081,Manchester,KS
28082,Guilford,MO
28083,Trego,WI
28084,Ten Broeck,KY
28085,Jovista,CA
28086,Nielsville,MN
28087,Marietta,IL
28088,Landess,IN
28089,Triumph,IL
28090,Meadow Acres,WY
28091,Rothville,MO
28092,Big Arm,MT
28093,Bickleton,WA
28094,Codell,KS
28095,Skanee,MI
28096,Dell City,TX
28097,Wheaton,KS
28098,Dougherty,IA
28099,La Carla,TX
28100,Olivet,SD
28101,Prosser,NE
28102,Detroit,KS
28103,Westdale,TX
28104,Martin,NE
28105,Sarben,NE
28106,Rimini,MT
28107,Alsea,OR
28108,Dorchester,NJ
28109,McKay,OR
28110,Brenton,WV
28111,Bluff Dale,TX
28112,Rock,KS
28113,Gray,IA
28114,Barstow,IL
28115,Slate Springs,MS
28116,North Hurley,NM
28117,Cave Spring,OK
28118,Ramona,KS
28119,Chitina,AK
28120,Sunny Slopes,CA
28121,Zurich,KS
28122,Rossie,IA
28123,Guion,AR
28124,Vivian,SD
28125,La Minita,TX
28126,Sleetmute,AK
28127,Severance,KS
28128,Cambridge,KS
28129,Belmar,NE
28130,Havana,ND
28131,Pritchett,CO
28132,Livonia,IN
28133,St. Charles,VA
28134,Spruce Pine,AL
28135,West Havre,MT
28136,Nolic,AZ
28137,Hallowell,KS
28138,Keddie,CA
28139,Glen,MT
28140,Gough,GA
28141,Bon Air,AL
28142,Evansville,AR
28143,Theba,AZ
28144,Percival,IA
28145,Maxatawny,PA
28146,Valencia,NM
28147,Cora,WY
28148,Hilltown,VA
28149,Reynolds,NE
28150,Patmos,AR
28151,Hallett,OK
28152,Valentine,TX
28153,Dukedom,TN
28154,Macon,NC
28155,Dundee,MN
28156,Ridgeville,AL
28157,Kanauga,OH
28158,Fort Ripley,MN
28159,Crookston,NE
28160,Beltrami,MN
28161,Opheim,MT
28162,Diomede,AK
28163,Proberta,CA
28164,Edinburg,MO
28165,Normanna,TX
28166,Las Nutrias,NM
28167,Harbine,NE
28168,Galesburg,KS
28169,Mount Eagle,PA
28170,Rutledge,MO
28171,Deer Lick,OK
28172,Kathryn,ND
28173,Vining,IA
28174,Coney Island,MO
28175,Del Mar Heights,TX
28176,Goff,KS
28177,Burtrum,MN
28178,Kenneth,MN
28179,Ali Molina,AZ
28180,Alcova,WY
28181,Seaforth,MN
28182,Mulberry,OK
28183,Coleharbor,ND
28184,Pierpont,MO
28185,McKittrick,MO
28186,Longford,KS
28187,Esmond,ND
28188,Coy,AR
28189,Hunter,KS
28190,Whitmer,WV
28191,Chautauqua,KS
28192,Rockport,IL
28193,Herrick,SD
28194,Hensley,AR
28195,Melia,NE
28196,Riverview Estates,MO
28197,Wasola,MO
28198,Berwyn,NE
28199,Musella,GA
28200,Woody,CA
28201,Thorp,WA
28202,Ebony,VA
28203,Kirk,CO
28204,Maverick Mountain,MT
28205,Happys Inn,MT
28206,Salt Rock,WV
28207,Huntersville,WV
28208,Taos Ski Valley,NM
28209,Eagle River,MI
28210,Lanesboro,IA
28211,Orin,WY
28212,Boon,MI
28213,Weott,CA
28214,Los Ojos,NM
28215,Church Creek,MD
28216,Randsburg,CA
28217,Redfield,KS
28218,Standing Rock,AL
28219,Lake Henry,MN
28220,Sasakwa,OK
28221,Kilkenny,MN
28222,Batesland,SD
28223,Logan Creek,NV
28224,Detroit,OR
28225,Powhattan,KS
28226,Comstock,MN
28227,Petronila,TX
28228,Yznaga,TX
28229,Table Rock,PA
28230,Chiawuli Tak,AZ
28231,St. Clairsville,PA
28232,Boles,AR
28233,Pacific Beach,WA
28234,Collyer,KS
28235,Gate,OK
28236,Oklaunion,TX
28237,Richville,MN
28238,La Boca,NM
28239,Ionia,MO
28240,Penton,AL
28241,Englewood,KS
28242,Hibernia,NJ
28243,Camas,MT
28244,Albion,OK
28245,Kirkman,IA
28246,Garden City,SD
28247,Jennings,KS
28248,Bell Center,WI
28249,Blue Clay Farms,NC
28250,Smithville,OK
28251,Gray,PA
28252,Sardis,KY
28253,Big Lake,MO
28254,Pingree,ND
28255,Quinn,SD
28256,Curlew,WA
28257,Waterbury,NE
28258,Union Level,VA
28259,Warfield,VA
28260,Shirley,IL
28261,Kinsman,IL
28262,Whitewater,MT
28263,Dolton,SD
28264,Santiago,WA
28265,Morningside,SD
28266,Brant Lake,SD
28267,Vernon,IL
28268,Lake Davis,CA
28269,Bear Grass,NC
28270,Goodenow,IL
28271,Montpelier,ND
28272,Rockingham,GA
28273,Amado,AZ
28274,Council Hill,OK
28275,Wallace,SD
28276,Heeney,CO
28277,Shiro,TX
28278,Stark,KS
28279,Deering,MO
28280,Mason,WI
28281,Laporte,MN
28282,White Lake,NY
28283,Exeter,IL
28284,Galesburg,ND
28285,West Denton,MD
28286,Rains,SC
28287,Sierra Village,CA
28288,Greenwich,KS
28289,Gore,VA
28290,Rogers,NE
28291,Tselakai Dezza,UT
28292,Zeeland,ND
28293,Foster,MO
28294,Leopolis,WI
28295,Broadway,NJ
28296,Spelter,WV
28297,Galestown,MD
28298,Bristow,NE
28299,Crows Nest,IN
28300,Headrick,OK
28301,El Morro Valley,NM
28302,Bolivar,MS
28303,Darwin,CA
28304,Westwood,IA
28305,Hazelton,KS
28306,Bagnell,MO
28307,Nimmons,AR
28308,Green Spring,WV
28309,Thornburg,IA
28310,Crozier,AZ
28311,Center Point,AR
28312,Flaming Gorge,UT
28313,New Weston,OH
28314,Holloway,MN
28315,Colorado Acres,TX
28316,Yale,KS
28317,Knierim,IA
28318,Villa Verde,TX
28319,Wolf Lake,MN
28320,Climax,KS
28321,Claire City,SD
28322,Waukena,CA
28323,Greenville,IA
28324,Bradley,CA
28325,Zurich,MT
28326,Humphreys,MO
28327,Peach Orchard,AR
